YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Mary, LA",22101,26230,13721,23.9,11976
1997,"St. Mary, LA",22101,29528,11379,19.8,11874
1998,"St. Mary, LA",22101,31097,11241,19.7,11792
1999,"St. Mary, LA",22101,28640,11565,21.7,11575
2000,"St. Mary, LA",22101,29797,10335,19.8,11324
2001,"St. Mary, LA",22101,29720,10263,19.8,11293
2002,"St. Mary, LA",22101,30195,10062,19.3,10990
2003,"St. Mary, LA",22101,31422,10447,20.2,10827
2004,"St. Mary, LA",22101,31628,11123,21.8,10537
2005,"St. Mary, LA",22101,32424,11231,22.2,10477
2006,"St. Mary, LA",22101,35249,12220,23.9,10563
2007,"St. Mary, LA",22101,36109,11356,22.4,10206
2008,"St. Mary, LA",22101,39856,9321,18.5,10171
2009,"St. Mary, LA",22101,38437,9013,18.0,9902
