YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Garza, TX",48169,25232,1152,24.6,1205
1997,"Garza, TX",48169,26361,1090,23.6,1194
1998,"Garza, TX",48169,25688,1037,22.9,1195
1999,"Garza, TX",48169,26231,946,21.4,1146
2000,"Garza, TX",48169,28054,992,21.9,1174
2001,"Garza, TX",48169,27373,1006,22.3,1125
2002,"Garza, TX",48169,27423,929,20.6,1192
2003,"Garza, TX",48169,28720,896,19.5,1186
2004,"Garza, TX",48169,30678,915,20.5,1157
2005,"Garza, TX",48169,30880,1059,23.8,1133
2006,"Garza, TX",48169,32201,992,22.4,1092
2007,"Garza, TX",48169,35571,879,21.0,1045
2008,"Garza, TX",48169,37815,909,22.1,1052
2009,"Garza, TX",48169,44574,907,21.9,1001
