YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Grand Forks, ND",38035,32161,7314,10.9,12055
1997,"Grand Forks, ND",38035,35959,7101,11.2,12248
1998,"Grand Forks, ND",38035,37854,7278,12.0,12059
1999,"Grand Forks, ND",38035,36365,7024,11.2,11554
2000,"Grand Forks, ND",38035,38008,6344,10.3,11001
2001,"Grand Forks, ND",38035,37659,6985,11.4,10833
2002,"Grand Forks, ND",38035,37716,7066,11.6,10546
2003,"Grand Forks, ND",38035,38686,6695,11.0,10165
2004,"Grand Forks, ND",38035,39171,6829,11.3,9793
2005,"Grand Forks, ND",38035,41507,7430,12.6,9490
2006,"Grand Forks, ND",38035,40209,8397,14.4,9271
2007,"Grand Forks, ND",38035,43541,9337,15.5,9011
2008,"Grand Forks, ND",38035,47636,9199,15.2,8809
2009,"Grand Forks, ND",38035,42679,8666,14.4,8601
