YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Siskiyou, CA",6093,26429,7597,17.2,8946
1997,"Siskiyou, CA",6093,28178,8337,19.0,8552
1998,"Siskiyou, CA",6093,29039,8022,18.4,8592
1999,"Siskiyou, CA",6093,29281,7458,17.0,8277
2000,"Siskiyou, CA",6093,30589,7235,16.7,7939
2001,"Siskiyou, CA",6093,29720,7046,16.2,7586
2002,"Siskiyou, CA",6093,30285,6877,15.6,7423
2003,"Siskiyou, CA",6093,31082,6890,15.5,7156
2004,"Siskiyou, CA",6093,32531,6775,15.1,6852
2005,"Siskiyou, CA",6093,35039,7771,17.5,6932
2006,"Siskiyou, CA",6093,34329,7853,17.6,6480
2007,"Siskiyou, CA",6093,35692,7754,17.7,6881
2008,"Siskiyou, CA",6093,36823,7182,16.4,6818
2009,"Siskiyou, CA",6093,39218,7083,16.1,6718
