YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Carbon, UT",49007,33338,3111,15.1,5176
1997,"Carbon, UT",49007,35526,3284,15.7,5069
1998,"Carbon, UT",49007,35723,3300,15.9,4943
1999,"Carbon, UT",49007,34405,2542,12.8,4771
2000,"Carbon, UT",49007,35882,2588,13.4,4639
2001,"Carbon, UT",49007,35307,2585,13.4,4656
2002,"Carbon, UT",49007,36132,2447,12.6,4285
2003,"Carbon, UT",49007,36190,2601,13.5,4097
2004,"Carbon, UT",49007,38269,2742,14.5,3942
2005,"Carbon, UT",49007,38203,2845,15.1,3824
2006,"Carbon, UT",49007,39927,2671,14.0,3861
2007,"Carbon, UT",49007,41981,2932,15.4,3936
2008,"Carbon, UT",49007,45621,2520,13.3,4663
2009,"Carbon, UT",49007,44684,3041,15.7,4109
