YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Bannock, ID",16005,33936,9698,13.2,15733
1997,"Bannock, ID",16005,35382,10254,13.9,15564
1998,"Bannock, ID",16005,36063,10039,13.4,15208
1999,"Bannock, ID",16005,35796,10085,13.7,14741
2000,"Bannock, ID",16005,37274,9544,12.9,14504
2001,"Bannock, ID",16005,37028,9672,13.1,14233
2002,"Bannock, ID",16005,37419,9967,13.5,13930
2003,"Bannock, ID",16005,38394,9959,13.5,13841
2004,"Bannock, ID",16005,38943,9950,13.0,13474
2005,"Bannock, ID",16005,37641,12431,16.5,13330
2006,"Bannock, ID",16005,40919,11858,15.5,13358
2007,"Bannock, ID",16005,44150,11894,15.3,13514
2008,"Bannock, ID",16005,47819,11065,14.1,13523
2009,"Bannock, ID",16005,44451,11630,14.5,13899
