YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sullivan, PA",42113,26048,772,12.8,1011
1997,"Sullivan, PA",42113,28046,767,12.8,971
1998,"Sullivan, PA",42113,29657,757,12.7,973
1999,"Sullivan, PA",42113,30161,764,11.8,933
2000,"Sullivan, PA",42113,31156,770,12.0,923
2001,"Sullivan, PA",42113,30197,806,12.5,905
2002,"Sullivan, PA",42113,30572,731,11.5,903
2003,"Sullivan, PA",42113,31417,681,10.8,880
2004,"Sullivan, PA",42113,32749,712,11.3,808
2005,"Sullivan, PA",42113,33834,707,12.0,793
2006,"Sullivan, PA",42113,33727,1069,17.5,777
2007,"Sullivan, PA",42113,36241,761,12.6,745
2008,"Sullivan, PA",42113,37113,840,14.1,672
2009,"Sullivan, PA",42113,37698,788,13.2,668
