YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Franklin, MA",25011,34188,6664,9.3,11805
1997,"Franklin, MA",25011,38330,7461,10.5,14612
1998,"Franklin, MA",25011,39466,6298,8.9,14450
1999,"Franklin, MA",25011,39373,7089,10.0,12003
2000,"Franklin, MA",25011,41507,6322,8.9,11907
2001,"Franklin, MA",25011,40733,6281,8.8,11615
2002,"Franklin, MA",25011,41556,6823,9.5,11260
2003,"Franklin, MA",25011,42237,6334,8.8,11015
2004,"Franklin, MA",25011,44393,6624,9.2,10621
2005,"Franklin, MA",25011,46745,7889,11.2,10314
2006,"Franklin, MA",25011,50154,7090,10.0,10242
2007,"Franklin, MA",25011,51252,7386,10.5,10139
2008,"Franklin, MA",25011,52022,8493,12.1,9966
2009,"Franklin, MA",25011,48993,9008,12.8,9768
