YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Gunnison, CO",8051,30246,1378,12.2,1630
1997,"Gunnison, CO",8051,32300,1367,11.8,1703
1998,"Gunnison, CO",8051,34097,1428,12.1,1645
1999,"Gunnison, CO",8051,35648,1362,10.4,1679
2000,"Gunnison, CO",8051,37898,1507,11.4,1672
2001,"Gunnison, CO",8051,37809,1600,12.2,1725
2002,"Gunnison, CO",8051,36989,1725,13.1,1684
2003,"Gunnison, CO",8051,37664,1552,11.7,1658
2004,"Gunnison, CO",8051,38979,1519,11.4,1641
2005,"Gunnison, CO",8051,40436,1804,13.6,1604
2006,"Gunnison, CO",8051,41434,1836,13.7,1577
2007,"Gunnison, CO",8051,49333,1511,10.7,1721
2008,"Gunnison, CO",8051,46972,1717,12.0,1759
2009,"Gunnison, CO",8051,45711,1956,13.4,1839
