YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Tammany, LA",22103,41277,20892,11.6,30487
1997,"St. Tammany, LA",22103,43653,18880,9.9,31984
1998,"St. Tammany, LA",22103,45966,19786,10.2,33100
1999,"St. Tammany, LA",22103,47099,21089,11.1,32536
2000,"St. Tammany, LA",22103,50376,19537,10.1,32553
2001,"St. Tammany, LA",22103,49414,22017,11.0,32261
2002,"St. Tammany, LA",22103,50415,21416,10.4,32392
2003,"St. Tammany, LA",22103,51175,22364,10.5,32834
2004,"St. Tammany, LA",22103,51087,24431,11.2,34750
2005,"St. Tammany, LA",22103,53654,23881,11.0,35620
2006,"St. Tammany, LA",22103,56450,22705,9.9,34408
2007,"St. Tammany, LA",22103,58891,25127,11.2,34857
2008,"St. Tammany, LA",22103,57129,22529,10.0,35170
2009,"St. Tammany, LA",22103,58868,23675,10.3,35490
