YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Howell, MO",29091,22392,7630,21.7,6635
1997,"Howell, MO",29091,23423,7022,19.6,6939
1998,"Howell, MO",29091,25065,7201,19.9,7299
1999,"Howell, MO",29091,25788,6872,18.6,7336
2000,"Howell, MO",29091,26879,6231,17.0,7311
2001,"Howell, MO",29091,26249,6479,17.7,7265
2002,"Howell, MO",29091,26747,6487,17.5,7364
2003,"Howell, MO",29091,27758,6431,17.1,7114
2004,"Howell, MO",29091,28864,7078,18.7,6926
2005,"Howell, MO",29091,27653,8077,21.5,6956
2006,"Howell, MO",29091,30503,7226,19.0,6871
2007,"Howell, MO",29091,31758,7844,20.7,6921
2008,"Howell, MO",29091,33249,7336,19.2,6840
2009,"Howell, MO",29091,31135,8290,21.7,6867
