YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Fulton, GA",13121,35932,147853,20.9,109434
1997,"Fulton, GA",13121,39047,133562,18.3,116547
1998,"Fulton, GA",13121,40878,128363,17.4,120017
1999,"Fulton, GA",13121,43865,115973,14.6,122822
2000,"Fulton, GA",13121,46547,110482,13.8,126183
2001,"Fulton, GA",13121,46787,111757,14.1,126454
2002,"Fulton, GA",13121,46068,119542,15.0,126813
2003,"Fulton, GA",13121,45744,128398,16.2,126427
2004,"Fulton, GA",13121,45819,139247,15.6,125422
2005,"Fulton, GA",13121,51882,139906,15.9,76269
2006,"Fulton, GA",13121,54452,146354,15.7,132282
2007,"Fulton, GA",13121,58052,137071,14.2,134905
2008,"Fulton, GA",13121,62682,146956,14.9,136216
2009,"Fulton, GA",13121,56313,176169,17.6,137331
