YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Winnebago, WI",55139,40695,9169,6.3,22140
1997,"Winnebago, WI",55139,43937,10082,6.9,23025
1998,"Winnebago, WI",55139,46254,9480,6.4,23592
1999,"Winnebago, WI",55139,45180,9057,6.0,23762
2000,"Winnebago, WI",55139,46557,9027,6.0,23910
2001,"Winnebago, WI",55139,45781,9317,6.2,23897
2002,"Winnebago, WI",55139,46036,10303,6.8,23884
2003,"Winnebago, WI",55139,46947,11416,7.5,23780
2004,"Winnebago, WI",55139,48130,13856,9.1,23172
2005,"Winnebago, WI",55139,47103,13894,9.3,23061
2006,"Winnebago, WI",55139,49443,14767,9.7,23163
2007,"Winnebago, WI",55139,50767,14366,9.3,23194
2008,"Winnebago, WI",55139,53661,12257,7.9,23108
2009,"Winnebago, WI",55139,47486,18471,11.9,23176
