YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Hancock, KY",21091,35727,1153,13.2,1581
1997,"Hancock, KY",21091,38734,1114,12.3,1606
1998,"Hancock, KY",21091,41058,1033,11.4,1574
1999,"Hancock, KY",21091,38479,949,11.3,1572
2000,"Hancock, KY",21091,40005,864,10.2,1527
2001,"Hancock, KY",21091,39476,877,10.4,1563
2002,"Hancock, KY",21091,40324,831,9.9,1557
2003,"Hancock, KY",21091,41501,937,11.1,1643
2004,"Hancock, KY",21091,43120,1041,12.1,1623
2005,"Hancock, KY",21091,42450,1158,13.6,1644
2006,"Hancock, KY",21091,44735,1058,12.4,1657
2007,"Hancock, KY",21091,47558,1170,13.7,1563
2008,"Hancock, KY",21091,46518,1131,13.2,1667
2009,"Hancock, KY",21091,48464,1125,13.2,1725
