YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Fillmore, NE",31059,31663,591,8.7,1400
1997,"Fillmore, NE",31059,35954,622,9.2,1379
1998,"Fillmore, NE",31059,36146,728,10.8,1418
1999,"Fillmore, NE",31059,36418,602,9.4,1398
2000,"Fillmore, NE",31059,37403,550,8.7,1380
2001,"Fillmore, NE",31059,37335,590,9.4,1339
2002,"Fillmore, NE",31059,36421,638,10.3,1289
2003,"Fillmore, NE",31059,37329,590,9.5,1302
2004,"Fillmore, NE",31059,38911,574,9.3,1132
2005,"Fillmore, NE",31059,39384,556,9.1,1128
2006,"Fillmore, NE",31059,41521,607,10.1,1081
2007,"Fillmore, NE",31059,41162,678,11.7,1037
2008,"Fillmore, NE",31059,44794,547,9.5,1100
2009,"Fillmore, NE",31059,44373,627,11.0,1381
