YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Nevada, CA",6057,37113,8456,9.4,13079
1997,"Nevada, CA",6057,40347,8761,9.6,13457
1998,"Nevada, CA",6057,42386,8695,9.4,13652
1999,"Nevada, CA",6057,43914,7762,8.5,13456
2000,"Nevada, CA",6057,46777,7444,8.0,13280
2001,"Nevada, CA",6057,46171,7580,8.1,13749
2002,"Nevada, CA",6057,47478,7240,7.6,14272
2003,"Nevada, CA",6057,47626,8042,8.3,14611
2004,"Nevada, CA",6057,49811,7685,7.9,15119
2005,"Nevada, CA",6057,51582,7310,7.5,14797
2006,"Nevada, CA",6057,52141,7751,7.9,14691
2007,"Nevada, CA",6057,58658,8478,8.8,18351
2008,"Nevada, CA",6057,56030,8848,9.2,18160
2009,"Nevada, CA",6057,57250,9819,10.1,17562
