YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kodiak Island, AK",2150,50296,1134,7.7,2890
1997,"Kodiak Island, AK",2150,46673,1323,9.2,2910
1998,"Kodiak Island, AK",2150,47200,1234,8.7,2879
1999,"Kodiak Island, AK",2150,48285,928,6.7,2897
2000,"Kodiak Island, AK",2150,50879,982,7.2,2804
2001,"Kodiak Island, AK",2150,50431,1028,7.6,2817
2002,"Kodiak Island, AK",2150,50807,1105,8.3,2743
2003,"Kodiak Island, AK",2150,51852,1138,8.7,2825
2004,"Kodiak Island, AK",2150,52734,1106,8.5,2697
2005,"Kodiak Island, AK",2150,54933,1095,8.6,2701
2006,"Kodiak Island, AK",2150,59814,1129,8.7,2749
2007,"Kodiak Island, AK",2150,59010,964,7.5,2661
2008,"Kodiak Island, AK",2150,61525,1034,8.0,2689
2009,"Kodiak Island, AK",2150,62574,913,6.9,2618
