YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"DeSoto, MS",28033,41241,7859,8.8,14854
1997,"DeSoto, MS",28033,43386,7495,7.6,15907
1998,"DeSoto, MS",28033,45368,7667,7.4,16625
1999,"DeSoto, MS",28033,47000,8814,8.2,17482
2000,"DeSoto, MS",28033,49479,8289,7.3,18180
2001,"DeSoto, MS",28033,49047,9609,8.1,18917
2002,"DeSoto, MS",28033,49968,10257,8.2,19812
2003,"DeSoto, MS",28033,51928,11290,8.6,20920
2004,"DeSoto, MS",28033,53055,12141,8.9,23672
2005,"DeSoto, MS",28033,51995,11616,8.6,25298
2006,"DeSoto, MS",28033,53675,13802,9.6,27166
2007,"DeSoto, MS",28033,58581,11678,7.9,28738
2008,"DeSoto, MS",28033,60117,14427,9.4,29886
2009,"DeSoto, MS",28033,55160,14187,9.0,30616
