YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kootenai, ID",16055,36417,10565,11.0,15559
1997,"Kootenai, ID",16055,36123,11735,11.5,16847
1998,"Kootenai, ID",16055,37516,11984,11.3,17311
1999,"Kootenai, ID",16055,37893,12414,11.5,17538
2000,"Kootenai, ID",16055,38918,11730,10.6,17531
2001,"Kootenai, ID",16055,37950,12354,10.9,17983
2002,"Kootenai, ID",16055,39108,12568,10.8,18272
2003,"Kootenai, ID",16055,40080,12626,10.4,18411
2004,"Kootenai, ID",16055,41639,12289,9.7,19202
2005,"Kootenai, ID",16055,38976,14828,11.8,19772
2006,"Kootenai, ID",16055,41047,15608,12.0,20349
2007,"Kootenai, ID",16055,46724,14944,11.3,20683
2008,"Kootenai, ID",16055,49721,12800,9.4,20965
2009,"Kootenai, ID",16055,47196,18958,13.8,21053
