YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Rapides, LA",22079,25638,27196,22.1,24488
1997,"Rapides, LA",22079,27231,24769,20.0,24850
1998,"Rapides, LA",22079,28424,25020,20.1,25519
1999,"Rapides, LA",22079,28972,24619,20.0,23914
2000,"Rapides, LA",22079,30636,22684,18.5,23990
2001,"Rapides, LA",22079,29742,23518,19.2,23951
2002,"Rapides, LA",22079,30468,23228,18.7,23514
2003,"Rapides, LA",22079,31651,23897,19.2,23044
2004,"Rapides, LA",22079,32569,25240,20.2,22696
2005,"Rapides, LA",22079,33732,25957,21.2,22893
2006,"Rapides, LA",22079,34923,26156,20.8,24016
2007,"Rapides, LA",22079,36938,24894,19.8,23805
2008,"Rapides, LA",22079,41200,23265,18.0,23421
2009,"Rapides, LA",22079,38872,20090,15.5,23621
