YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Antelope, NE",31003,26029,1052,14.1,1345
1997,"Antelope, NE",31003,30271,958,13.0,1310
1998,"Antelope, NE",31003,30827,1088,15.1,1341
1999,"Antelope, NE",31003,30689,995,13.4,1250
2000,"Antelope, NE",31003,31914,892,12.4,1230
2001,"Antelope, NE",31003,31360,917,12.8,1338
2002,"Antelope, NE",31003,31020,925,12.9,1296
2003,"Antelope, NE",31003,33156,833,11.8,1288
2004,"Antelope, NE",31003,34933,783,11.3,1261
2005,"Antelope, NE",31003,33800,874,12.7,1209
2006,"Antelope, NE",31003,33892,865,12.7,1201
2007,"Antelope, NE",31003,36761,938,14.1,1081
2008,"Antelope, NE",31003,37307,906,13.8,1067
2009,"Antelope, NE",31003,37213,981,15.0,1093
