YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Nelson, KY",21179,33745,4545,13.2,5723
1997,"Nelson, KY",21179,35234,4375,12.1,5869
1998,"Nelson, KY",21179,36552,4390,11.8,6119
1999,"Nelson, KY",21179,38286,4348,11.7,6512
2000,"Nelson, KY",21179,40625,4022,10.6,6393
2001,"Nelson, KY",21179,39958,4155,10.8,6376
2002,"Nelson, KY",21179,40820,4333,11.0,6174
2003,"Nelson, KY",21179,42674,4736,11.8,6398
2004,"Nelson, KY",21179,43043,5247,12.9,6998
2005,"Nelson, KY",21179,45691,4830,12.0,7151
2006,"Nelson, KY",21179,45110,4735,11.4,7289
2007,"Nelson, KY",21179,46605,4729,11.3,6915
2008,"Nelson, KY",21179,48125,5387,12.7,7366
2009,"Nelson, KY",21179,43498,6795,15.8,10106
