YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Calhoun, MI",26025,36124,19529,14.1,25022
1997,"Calhoun, MI",26025,37295,18787,13.5,25241
1998,"Calhoun, MI",26025,38041,18790,13.4,25663
1999,"Calhoun, MI",26025,38119,14679,10.8,25339
2000,"Calhoun, MI",26025,39991,14613,10.8,25064
2001,"Calhoun, MI",26025,38704,14447,10.7,24735
2002,"Calhoun, MI",26025,38956,15939,11.7,24320
2003,"Calhoun, MI",26025,39134,15745,11.6,25324
2004,"Calhoun, MI",26025,40176,18253,13.4,25752
2005,"Calhoun, MI",26025,40571,19171,14.3,25650
2006,"Calhoun, MI",26025,43193,22509,16.8,25430
2007,"Calhoun, MI",26025,41580,22257,16.8,23756
2008,"Calhoun, MI",26025,41576,21318,16.2,23420
2009,"Calhoun, MI",26025,39130,22951,17.4,23085
