YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Platte, NE",31141,35017,2398,7.8,4930
1997,"Platte, NE",31141,39189,2339,7.5,5015
1998,"Platte, NE",31141,39798,2733,8.9,4983
1999,"Platte, NE",31141,39991,2534,8.0,4926
2000,"Platte, NE",31141,41757,2273,7.3,4750
2001,"Platte, NE",31141,41149,2365,7.6,4685
2002,"Platte, NE",31141,41080,2527,8.1,4599
2003,"Platte, NE",31141,41425,2681,8.6,4463
2004,"Platte, NE",31141,43252,2682,8.6,4502
2005,"Platte, NE",31141,44668,2744,8.9,4530
2006,"Platte, NE",31141,45212,2815,8.9,4494
2007,"Platte, NE",31141,48435,2796,8.9,4482
2008,"Platte, NE",31141,48221,2446,7.7,4579
2009,"Platte, NE",31141,46400,2839,8.9,4812
