YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Marshall, WV",54051,27789,6345,17.6,6052
1997,"Marshall, WV",54051,29284,5428,15.3,5897
1998,"Marshall, WV",54051,30432,5479,15.5,5936
1999,"Marshall, WV",54051,30803,5315,15.1,5808
2000,"Marshall, WV",54051,32432,4638,13.4,5791
2001,"Marshall, WV",54051,31741,5048,14.7,5665
2002,"Marshall, WV",54051,32217,4880,14.2,5567
2003,"Marshall, WV",54051,32725,5105,14.9,5481
2004,"Marshall, WV",54051,34264,5030,14.9,5329
2005,"Marshall, WV",54051,33981,5042,15.1,5241
2006,"Marshall, WV",54051,32989,5946,18.0,5184
2007,"Marshall, WV",54051,33804,5357,16.6,5133
2008,"Marshall, WV",54051,37689,5397,16.9,4990
2009,"Marshall, WV",54051,38444,5586,17.6,4886
