YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"McCulloch, TX",48307,21346,2203,25.6,1723
1997,"McCulloch, TX",48307,23532,1959,22.7,1828
1998,"McCulloch, TX",48307,23947,2003,22.9,1812
1999,"McCulloch, TX",48307,25496,1754,21.7,1775
2000,"McCulloch, TX",48307,27107,1724,22.0,1718
2001,"McCulloch, TX",48307,26718,1709,22.1,1666
2002,"McCulloch, TX",48307,27034,1610,20.7,1650
2003,"McCulloch, TX",48307,28292,1644,20.6,1631
2004,"McCulloch, TX",48307,29400,1584,20.2,1704
2005,"McCulloch, TX",48307,28944,1804,23.1,1648
2006,"McCulloch, TX",48307,30445,1830,23.3,1624
2007,"McCulloch, TX",48307,31681,1755,22.8,1627
2008,"McCulloch, TX",48307,32743,1775,22.7,1615
2009,"McCulloch, TX",48307,35033,1463,18.6,1651
