YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Marshall, SD",46091,24300,667,14.1,884
1997,"Marshall, SD",46091,28428,626,13.7,898
1998,"Marshall, SD",46091,30385,633,14.0,915
1999,"Marshall, SD",46091,31423,501,11.1,923
2000,"Marshall, SD",46091,32910,510,11.6,898
2001,"Marshall, SD",46091,31980,494,11.5,877
2002,"Marshall, SD",46091,31475,466,11.0,900
2003,"Marshall, SD",46091,32393,482,11.2,886
2004,"Marshall, SD",46091,33590,450,10.3,771
2005,"Marshall, SD",46091,34807,532,12.3,776
2006,"Marshall, SD",46091,36018,516,11.9,765
2007,"Marshall, SD",46091,38387,576,13.6,722
2008,"Marshall, SD",46091,39006,563,13.3,733
2009,"Marshall, SD",46091,39303,547,13.5,709
