YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Rockdale, GA",13247,46925,5351,8.1,12046
1997,"Rockdale, GA",13247,48632,5987,8.7,12530
1998,"Rockdale, GA",13247,49164,5745,8.3,12858
1999,"Rockdale, GA",13247,50051,6176,8.9,13078
2000,"Rockdale, GA",13247,52636,6030,8.5,13268
2001,"Rockdale, GA",13247,51984,6557,9.1,13529
2002,"Rockdale, GA",13247,51028,7189,9.7,13519
2003,"Rockdale, GA",13247,50563,8328,10.9,13833
2004,"Rockdale, GA",13247,50818,9180,11.8,14266
2005,"Rockdale, GA",13247,52755,8815,11.4,14623
2006,"Rockdale, GA",13247,55386,9000,11.4,14929
2007,"Rockdale, GA",13247,55642,9106,11.3,15350
2008,"Rockdale, GA",13247,58107,10534,12.8,15614
2009,"Rockdale, GA",13247,51265,11010,13.2,15705
