YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Blanco, TX",48031,28727,912,11.7,1285
1997,"Blanco, TX",48031,29285,751,9.1,1454
1998,"Blanco, TX",48031,29691,763,9.1,1546
1999,"Blanco, TX",48031,36623,924,11.2,1563
2000,"Blanco, TX",48031,39479,822,9.7,1546
2001,"Blanco, TX",48031,39359,957,11.1,1586
2002,"Blanco, TX",48031,40338,880,10.2,1555
2003,"Blanco, TX",48031,41574,941,10.5,1549
2004,"Blanco, TX",48031,43264,921,10.3,1615
2005,"Blanco, TX",48031,44511,897,10.1,1669
2006,"Blanco, TX",48031,49072,1130,12.5,1675
2007,"Blanco, TX",48031,49320,935,10.6,1685
2008,"Blanco, TX",48031,49446,943,10.6,1670
2009,"Blanco, TX",48031,48866,1105,12.2,1648
