YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Erie, NY",36029,33554,129948,13.7,141685
1997,"Erie, NY",36029,36711,129553,13.9,145199
1998,"Erie, NY",36029,37641,129329,14.0,145493
1999,"Erie, NY",36029,37968,113959,12.2,145131
2000,"Erie, NY",36029,39380,103101,11.2,145788
2001,"Erie, NY",36029,38907,103979,11.3,145162
2002,"Erie, NY",36029,39502,107552,11.7,144572
2003,"Erie, NY",36029,40640,118917,13.0,143828
2004,"Erie, NY",36029,42122,122397,13.4,142901
2005,"Erie, NY",36029,42006,118134,13.2,140053
2006,"Erie, NY",36029,42586,129046,14.5,138487
2007,"Erie, NY",36029,45129,121701,13.7,139692
2008,"Erie, NY",36029,48427,118925,13.5,136839
2009,"Erie, NY",36029,46739,122068,13.9,134505
