YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Pamlico, NC",37137,26378,2119,17.3,2174
1997-01-01,"Pamlico, NC",37137,28629,2081,16.8,2099
1998-01-01,"Pamlico, NC",37137,30041,2238,18.0,2123
1999-01-01,"Pamlico, NC",37137,32132,1993,16.1,2120
2000-01-01,"Pamlico, NC",37137,34024,1966,16.0,2136
2001-01-01,"Pamlico, NC",37137,33037,2014,16.4,2176
2002-01-01,"Pamlico, NC",37137,32935,1962,16.1,2136
2003-01-01,"Pamlico, NC",37137,33717,1891,15.5,2116
2004-01-01,"Pamlico, NC",37137,35200,1893,15.5,2129
2005-01-01,"Pamlico, NC",37137,35842,2019,16.7,2044
2006-01-01,"Pamlico, NC",37137,35890,1908,15.7,2008
2007-01-01,"Pamlico, NC",37137,40890,1701,14.3,1945
2008-01-01,"Pamlico, NC",37137,42479,1936,16.3,1877
2009-01-01,"Pamlico, NC",37137,39918,2186,18.6,1832
2010-01-01,"Pamlico, NC",37137,36952,2217,18.0,1712
2011-01-01,"Pamlico, NC",37137,37604,2328,19.0,1601
2012-01-01,"Pamlico, NC",37137,39103,2422,20.0,1523
2013-01-01,"Pamlico, NC",37137,40017,2492,21.0,1450
2014-01-01,"Pamlico, NC",37137,40501,2563,21.0,1366
2015-01-01,"Pamlico, NC",37137,40994,2647,22.0,1270
2016-01-01,"Pamlico, NC",37137,41636,2740,23.0,1167
2017-01-01,"Pamlico, NC",37137,42370,2839,24.0,1059
2018-01-01,"Pamlico, NC",37137,43143,2945,25.0,943
2019-01-01,"Pamlico, NC",37137,43950,3057,26.0,819
