YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lafayette, MO",29107,30079,3871,12.1,5739
1997-01-01,"Lafayette, MO",29107,33304,3483,10.8,5839
1998-01-01,"Lafayette, MO",29107,34792,3317,10.2,5895
1999-01-01,"Lafayette, MO",29107,36584,3106,9.6,6004
2000-01-01,"Lafayette, MO",29107,38658,2899,9.0,5940
2001-01-01,"Lafayette, MO",29107,38405,3026,9.4,5918
2002-01-01,"Lafayette, MO",29107,38741,3162,9.8,5933
2003-01-01,"Lafayette, MO",29107,38825,3305,10.2,5980
2004-01-01,"Lafayette, MO",29107,40384,3710,11.5,5977
2005-01-01,"Lafayette, MO",29107,42843,3641,11.4,5905
2006-01-01,"Lafayette, MO",29107,43728,3777,11.7,5811
2007-01-01,"Lafayette, MO",29107,43739,4146,13.1,5725
2008-01-01,"Lafayette, MO",29107,46394,4191,13.1,5574
2009-01-01,"Lafayette, MO",29107,45921,3346,10.6,5571
2010-01-01,"Lafayette, MO",29107,43191,2977,9.0,5558
2011-01-01,"Lafayette, MO",29107,39032,2432,7.0,5670
2012-01-01,"Lafayette, MO",29107,35013,2064,6.0,5808
2013-01-01,"Lafayette, MO",29107,31301,1816,5.0,6005
2014-01-01,"Lafayette, MO",29107,29195,1882,5.0,6182
2015-01-01,"Lafayette, MO",29107,29021,2206,6.0,6327
2016-01-01,"Lafayette, MO",29107,31297,2811,8.0,6382
2017-01-01,"Lafayette, MO",29107,35676,3561,10.0,6339
2018-01-01,"Lafayette, MO",29107,41585,4339,13.0,6184
2019-01-01,"Lafayette, MO",29107,47844,4957,15.0,5943
