YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"McMinn, TN",47107,28377,6654,14.6,7810
1997-01-01,"McMinn, TN",47107,30352,6439,13.9,7975
1998-01-01,"McMinn, TN",47107,32023,6410,13.7,7974
1999-01-01,"McMinn, TN",47107,31917,6372,13.1,7953
2000-01-01,"McMinn, TN",47107,33049,6453,13.2,7872
2001-01-01,"McMinn, TN",47107,32199,7020,14.2,8071
2002-01-01,"McMinn, TN",47107,32658,7233,14.4,7932
2003-01-01,"McMinn, TN",47107,33805,6938,13.8,7935
2004-01-01,"McMinn, TN",47107,35261,7656,15.1,7899
2005-01-01,"McMinn, TN",47107,34343,9036,17.9,7943
2006-01-01,"McMinn, TN",47107,36256,8209,16.1,8167
2007-01-01,"McMinn, TN",47107,36934,9288,18.1,8198
2008-01-01,"McMinn, TN",47107,40529,8411,16.3,8437
2009-01-01,"McMinn, TN",47107,36969,9439,18.2,8431
2010-01-01,"McMinn, TN",47107,39878,8634,16.0,8389
2011-01-01,"McMinn, TN",47107,38628,9390,17.0,8370
2012-01-01,"McMinn, TN",47107,39928,9252,17.0,8387
2013-01-01,"McMinn, TN",47107,39823,9603,18.0,8415
2014-01-01,"McMinn, TN",47107,40541,9635,18.0,8448
2015-01-01,"McMinn, TN",47107,40754,9824,18.0,8479
2016-01-01,"McMinn, TN",47107,41220,9904,18.0,8506
2017-01-01,"McMinn, TN",47107,41498,10034,18.0,8530
2018-01-01,"McMinn, TN",47107,41849,10126,18.0,8553
2019-01-01,"McMinn, TN",47107,42128,10233,19.0,8573
