YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kent, MI",26081,39240,51365,9.6,88253
1997-01-01,"Kent, MI",26081,44512,47114,8.7,91568
1998-01-01,"Kent, MI",26081,46860,48413,8.8,95731
1999-01-01,"Kent, MI",26081,45773,46597,8.2,95180
2000-01-01,"Kent, MI",26081,47443,47054,8.2,95797
2001-01-01,"Kent, MI",26081,46558,47762,8.3,96699
2002-01-01,"Kent, MI",26081,46568,55135,9.5,97326
2003-01-01,"Kent, MI",26081,46906,58394,10.0,100813
2004-01-01,"Kent, MI",26081,47821,67604,11.5,105788
2005-01-01,"Kent, MI",26081,46637,70474,12.1,106215
2006-01-01,"Kent, MI",26081,47012,75324,12.8,105081
2007-01-01,"Kent, MI",26081,49703,77496,13.1,111485
2008-01-01,"Kent, MI",26081,50746,86929,14.6,110996
2009-01-01,"Kent, MI",26081,47684,86639,14.5,110208
2010-01-01,"Kent, MI",26081,48802,90595,15.0,113687
2011-01-01,"Kent, MI",26081,49198,95444,15.0,115062
2012-01-01,"Kent, MI",26081,49360,99303,16.0,116604
2013-01-01,"Kent, MI",26081,49560,103214,17.0,118098
2014-01-01,"Kent, MI",26081,49752,107033,17.0,119568
2015-01-01,"Kent, MI",26081,49941,110785,18.0,121013
2016-01-01,"Kent, MI",26081,50127,114472,19.0,122433
2017-01-01,"Kent, MI",26081,50311,118096,19.0,123830
2018-01-01,"Kent, MI",26081,50491,121658,20.0,125203
2019-01-01,"Kent, MI",26081,50668,125160,20.0,126553
