YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clinton, OH",39027,34845,3525,9.1,8216
1997-01-01,"Clinton, OH",39027,37516,3608,9.0,8429
1998-01-01,"Clinton, OH",39027,39149,3583,8.9,8589
1999-01-01,"Clinton, OH",39027,39788,3755,9.4,8545
2000-01-01,"Clinton, OH",39027,41828,3370,8.4,8545
2001-01-01,"Clinton, OH",39027,40824,3644,9.0,8415
2002-01-01,"Clinton, OH",39027,40626,3549,8.7,8344
2003-01-01,"Clinton, OH",39027,41566,3719,9.0,8262
2004-01-01,"Clinton, OH",39027,41826,4112,9.8,8311
2005-01-01,"Clinton, OH",39027,44018,4517,10.9,8352
2006-01-01,"Clinton, OH",39027,44921,4971,11.8,8501
2007-01-01,"Clinton, OH",39027,47577,5467,13.0,8543
2008-01-01,"Clinton, OH",39027,49440,4608,10.9,8501
2009-01-01,"Clinton, OH",39027,49453,4989,11.9,8494
2010-01-01,"Clinton, OH",39027,49650,4905,11.0,8471
2011-01-01,"Clinton, OH",39027,49745,5031,11.0,8429
2012-01-01,"Clinton, OH",39027,50166,5189,12.0,8417
2013-01-01,"Clinton, OH",39027,50855,5355,12.0,8419
2014-01-01,"Clinton, OH",39027,51691,5502,12.0,8427
2015-01-01,"Clinton, OH",39027,52553,5628,13.0,8433
2016-01-01,"Clinton, OH",39027,53375,5742,13.0,8436
2017-01-01,"Clinton, OH",39027,54142,5850,13.0,8436
2018-01-01,"Clinton, OH",39027,54869,5958,13.0,8435
2019-01-01,"Clinton, OH",39027,55576,6069,14.0,8433
