YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Skamania, WA",53059,35444,1002,10.7,1412
1997-01-01,"Skamania, WA",53059,38915,997,10.1,1486
1998-01-01,"Skamania, WA",53059,40735,968,9.7,1443
1999-01-01,"Skamania, WA",53059,39421,1040,10.6,1447
2000-01-01,"Skamania, WA",53059,40774,1132,11.4,1355
2001-01-01,"Skamania, WA",53059,39367,1187,11.9,1331
2002-01-01,"Skamania, WA",53059,39240,1187,11.6,1294
2003-01-01,"Skamania, WA",53059,40216,1146,10.9,1320
2004-01-01,"Skamania, WA",53059,42771,1220,11.5,1280
2005-01-01,"Skamania, WA",53059,43206,1177,11.1,1257
2006-01-01,"Skamania, WA",53059,43057,1343,12.5,1280
2007-01-01,"Skamania, WA",53059,48932,1268,11.9,1250
2008-01-01,"Skamania, WA",53059,51331,1308,12.2,1213
2009-01-01,"Skamania, WA",53059,51407,1343,12.4,1294
2010-01-01,"Skamania, WA",53059,54250,1304,12.0,1228
2011-01-01,"Skamania, WA",53059,53702,1366,12.0,1261
2012-01-01,"Skamania, WA",53059,55430,1341,12.0,1235
2013-01-01,"Skamania, WA",53059,55462,1369,12.0,1254
2014-01-01,"Skamania, WA",53059,56519,1356,12.0,1244
2015-01-01,"Skamania, WA",53059,56727,1369,12.0,1255
2016-01-01,"Skamania, WA",53059,57384,1362,12.0,1252
2017-01-01,"Skamania, WA",53059,57602,1366,13.0,1259
2018-01-01,"Skamania, WA",53059,58001,1361,13.0,1260
2019-01-01,"Skamania, WA",53059,58165,1362,13.0,1265
