YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lawrence, IL",17101,27643,2140,13.8,2847
1997-01-01,"Lawrence, IL",17101,28505,2195,14.7,2764
1998-01-01,"Lawrence, IL",17101,30187,2191,14.8,3127
1999-01-01,"Lawrence, IL",17101,30526,1940,12.9,3052
2000-01-01,"Lawrence, IL",17101,32029,1868,12.6,2541
2001-01-01,"Lawrence, IL",17101,31239,1844,12.5,2456
2002-01-01,"Lawrence, IL",17101,31677,1922,12.9,2415
2003-01-01,"Lawrence, IL",17101,31736,1850,12.5,2461
2004-01-01,"Lawrence, IL",17101,33809,1918,13.1,2442
2005-01-01,"Lawrence, IL",17101,35134,2163,14.9,2441
2006-01-01,"Lawrence, IL",17101,35975,2411,16.6,2481
2007-01-01,"Lawrence, IL",17101,37921,2184,15.3,2425
2008-01-01,"Lawrence, IL",17101,38999,2455,17.3,2391
2009-01-01,"Lawrence, IL",17101,36587,2515,18.1,2447
2010-01-01,"Lawrence, IL",17101,36066,2426,17.0,3160
2011-01-01,"Lawrence, IL",17101,36002,2246,15.0,2949
2012-01-01,"Lawrence, IL",17101,36165,2180,15.0,2655
2013-01-01,"Lawrence, IL",17101,36375,2207,15.0,2508
2014-01-01,"Lawrence, IL",17101,36528,2259,15.0,2507
2015-01-01,"Lawrence, IL",17101,36605,2296,16.0,2568
2016-01-01,"Lawrence, IL",17101,36637,2307,16.0,2621
2017-01-01,"Lawrence, IL",17101,36656,2302,16.0,2641
2018-01-01,"Lawrence, IL",17101,36679,2295,16.0,2637
2019-01-01,"Lawrence, IL",17101,36708,2292,16.0,2625
