YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jefferson, TX",48245,30209,47744,20.0,45041
1997-01-01,"Jefferson, TX",48245,32362,45130,19.1,44706
1998-01-01,"Jefferson, TX",48245,33766,41617,17.6,44531
1999-01-01,"Jefferson, TX",48245,33469,40366,17.0,44787
2000-01-01,"Jefferson, TX",48245,35413,39874,17.0,45088
2001-01-01,"Jefferson, TX",48245,34515,40941,17.5,44782
2002-01-01,"Jefferson, TX",48245,34247,41842,17.9,44348
2003-01-01,"Jefferson, TX",48245,34942,42229,18.1,45006
2004-01-01,"Jefferson, TX",48245,35110,43445,18.7,44387
2005-01-01,"Jefferson, TX",48245,36226,45305,19.7,43863
2006-01-01,"Jefferson, TX",48245,38484,46353,20.4,41883
2007-01-01,"Jefferson, TX",48245,39499,38641,17.1,42103
2008-01-01,"Jefferson, TX",48245,44155,39041,17.3,41886
2009-01-01,"Jefferson, TX",48245,41087,43356,19.1,41859
2010-01-01,"Jefferson, TX",48245,40586,42223,18.0,41702
2011-01-01,"Jefferson, TX",48245,41603,40361,17.0,41815
2012-01-01,"Jefferson, TX",48245,41587,40357,17.0,41997
2013-01-01,"Jefferson, TX",48245,41078,40882,17.0,42104
2014-01-01,"Jefferson, TX",48245,40773,41061,18.0,42156
2015-01-01,"Jefferson, TX",48245,40677,41031,18.0,42196
2016-01-01,"Jefferson, TX",48245,40615,41026,18.0,42232
2017-01-01,"Jefferson, TX",48245,40544,41064,18.0,42258
2018-01-01,"Jefferson, TX",48245,40487,41096,18.0,42274
2019-01-01,"Jefferson, TX",48245,40454,41109,18.0,42285
