YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bourbon, KS",20011,25191,2652,17.8,2676
1997-01-01,"Bourbon, KS",20011,28362,2626,17.6,2687
1998-01-01,"Bourbon, KS",20011,29705,2643,17.9,2742
1999-01-01,"Bourbon, KS",20011,30410,2419,15.9,2754
2000-01-01,"Bourbon, KS",20011,31924,2005,13.3,2723
2001-01-01,"Bourbon, KS",20011,31237,2083,14.0,2657
2002-01-01,"Bourbon, KS",20011,31433,2173,14.6,2657
2003-01-01,"Bourbon, KS",20011,32338,2121,14.3,2594
2004-01-01,"Bourbon, KS",20011,32584,2240,15.2,2523
2005-01-01,"Bourbon, KS",20011,33705,2248,15.4,2491
2006-01-01,"Bourbon, KS",20011,33824,2428,16.6,2450
2007-01-01,"Bourbon, KS",20011,37672,2360,16.3,2477
2008-01-01,"Bourbon, KS",20011,37575,2267,15.6,2500
2009-01-01,"Bourbon, KS",20011,36113,2546,17.5,2518
2010-01-01,"Bourbon, KS",20011,36476,2468,16.0,2560
2011-01-01,"Bourbon, KS",20011,36442,2332,15.0,2587
2012-01-01,"Bourbon, KS",20011,35786,2246,15.0,2592
2013-01-01,"Bourbon, KS",20011,35206,2204,14.0,2581
2014-01-01,"Bourbon, KS",20011,34827,2215,15.0,2561
2015-01-01,"Bourbon, KS",20011,34789,2252,15.0,2543
2016-01-01,"Bourbon, KS",20011,34992,2295,15.0,2531
2017-01-01,"Bourbon, KS",20011,35311,2327,15.0,2527
2018-01-01,"Bourbon, KS",20011,35605,2339,15.0,2530
2019-01-01,"Bourbon, KS",20011,35794,2335,15.0,2536
