YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Tensas, LA",22107,17001,2673,39.0,1529
1997-01-01,"Tensas, LA",22107,17824,2232,33.8,1539
1998-01-01,"Tensas, LA",22107,20415,2147,32.4,1676
1999-01-01,"Tensas, LA",22107,19959,2002,32.6,1338
2000-01-01,"Tensas, LA",22107,20635,1981,33.1,1285
2001-01-01,"Tensas, LA",22107,20118,2010,34.0,1224
2002-01-01,"Tensas, LA",22107,18931,1920,33.3,1145
2003-01-01,"Tensas, LA",22107,21288,1630,28.7,1075
2004-01-01,"Tensas, LA",22107,21040,1765,31.3,884
2005-01-01,"Tensas, LA",22107,23441,2048,36.6,894
2006-01-01,"Tensas, LA",22107,22934,2041,36.3,872
2007-01-01,"Tensas, LA",22107,22264,1976,37.0,812
2008-01-01,"Tensas, LA",22107,26135,1678,32.4,757
2009-01-01,"Tensas, LA",22107,24456,1816,35.6,745
2010-01-01,"Tensas, LA",22107,24743,1704,34.0,666
2011-01-01,"Tensas, LA",22107,24925,1733,34.0,602
2012-01-01,"Tensas, LA",22107,25218,1751,35.0,564
2013-01-01,"Tensas, LA",22107,25470,1755,35.0,533
2014-01-01,"Tensas, LA",22107,25694,1748,35.0,505
2015-01-01,"Tensas, LA",22107,25893,1739,35.0,478
2016-01-01,"Tensas, LA",22107,26076,1731,36.0,453
2017-01-01,"Tensas, LA",22107,26244,1725,36.0,430
2018-01-01,"Tensas, LA",22107,26400,1719,36.0,408
2019-01-01,"Tensas, LA",22107,26544,1713,36.0,389
