YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Carbon, PA",42025,31433,5656,9.5,8523
1997-01-01,"Carbon, PA",42025,33551,5500,9.3,8830
1998-01-01,"Carbon, PA",42025,34889,5459,9.2,8791
1999-01-01,"Carbon, PA",42025,34848,5366,9.2,8763
2000-01-01,"Carbon, PA",42025,36744,4977,8.5,8693
2001-01-01,"Carbon, PA",42025,35973,5089,8.6,8600
2002-01-01,"Carbon, PA",42025,36989,4654,7.8,8614
2003-01-01,"Carbon, PA",42025,38745,5523,9.1,8749
2004-01-01,"Carbon, PA",42025,39678,6153,10.0,8860
2005-01-01,"Carbon, PA",42025,44265,5934,9.8,9118
2006-01-01,"Carbon, PA",42025,41647,6844,11.1,9264
2007-01-01,"Carbon, PA",42025,43733,6618,10.6,9858
2008-01-01,"Carbon, PA",42025,47425,6865,11.0,9401
2009-01-01,"Carbon, PA",42025,44945,7018,11.2,9532
2010-01-01,"Carbon, PA",42025,46825,7129,11.0,9685
2011-01-01,"Carbon, PA",42025,47780,7310,11.0,9759
2012-01-01,"Carbon, PA",42025,48674,7482,11.0,9855
2013-01-01,"Carbon, PA",42025,49611,7651,12.0,9945
2014-01-01,"Carbon, PA",42025,50531,7818,12.0,10034
2015-01-01,"Carbon, PA",42025,51448,7985,12.0,10123
2016-01-01,"Carbon, PA",42025,52363,8151,12.0,10211
2017-01-01,"Carbon, PA",42025,53275,8316,12.0,10299
2018-01-01,"Carbon, PA",42025,54184,8481,13.0,10387
2019-01-01,"Carbon, PA",42025,55091,8645,13.0,10474
