YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Okanogan, WA",53047,26074,7542,19.7,8653
1997-01-01,"Okanogan, WA",53047,27453,7121,18.5,9147
1998-01-01,"Okanogan, WA",53047,28010,7543,19.6,9010
1999-01-01,"Okanogan, WA",53047,29111,7397,18.8,8958
2000-01-01,"Okanogan, WA",53047,29776,7715,19.8,8790
2001-01-01,"Okanogan, WA",53047,29066,7714,19.9,8716
2002-01-01,"Okanogan, WA",53047,29478,7613,19.6,8463
2003-01-01,"Okanogan, WA",53047,30339,7312,18.7,7984
2004-01-01,"Okanogan, WA",53047,31739,7434,18.8,7623
2005-01-01,"Okanogan, WA",53047,32052,8434,21.8,7515
2006-01-01,"Okanogan, WA",53047,35830,7704,19.5,7294
2007-01-01,"Okanogan, WA",53047,35850,8986,23.0,6344
2008-01-01,"Okanogan, WA",53047,37900,7758,19.6,6287
2009-01-01,"Okanogan, WA",53047,38363,7435,18.6,6221
2010-01-01,"Okanogan, WA",53047,38401,8272,20.0,5703
2011-01-01,"Okanogan, WA",53047,40003,8040,20.0,5464
2012-01-01,"Okanogan, WA",53047,41135,8146,20.0,5070
2013-01-01,"Okanogan, WA",53047,42397,8210,20.0,4685
2014-01-01,"Okanogan, WA",53047,43743,8254,20.0,4283
2015-01-01,"Okanogan, WA",53047,45129,8315,20.0,3856
2016-01-01,"Okanogan, WA",53047,46587,8373,20.0,3412
2017-01-01,"Okanogan, WA",53047,48111,8434,20.0,2947
2018-01-01,"Okanogan, WA",53047,49706,8499,20.0,2459
2019-01-01,"Okanogan, WA",53047,51376,8566,21.0,1949
