YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Vilas, WI",55125,28159,2297,11.0,2398
1997-01-01,"Vilas, WI",55125,29422,2515,11.7,2530
1998-01-01,"Vilas, WI",55125,31292,2025,9.2,2562
1999-01-01,"Vilas, WI",55125,33488,1718,8.2,2572
2000-01-01,"Vilas, WI",55125,35192,1903,9.0,2591
2001-01-01,"Vilas, WI",55125,34114,1988,9.2,3197
2002-01-01,"Vilas, WI",55125,34680,1928,8.8,3171
2003-01-01,"Vilas, WI",55125,35565,1766,8.0,3090
2004-01-01,"Vilas, WI",55125,37152,2047,9.2,2979
2005-01-01,"Vilas, WI",55125,37651,2000,9.1,2895
2006-01-01,"Vilas, WI",55125,39942,2006,9.1,2802
2007-01-01,"Vilas, WI",55125,41184,2291,10.5,2805
2008-01-01,"Vilas, WI",55125,41022,2493,11.5,2723
2009-01-01,"Vilas, WI",55125,40770,2512,11.9,2759
2010-01-01,"Vilas, WI",55125,39310,2807,13.0,2930
2011-01-01,"Vilas, WI",55125,38416,2757,12.0,2893
2012-01-01,"Vilas, WI",55125,38288,2591,11.0,2795
2013-01-01,"Vilas, WI",55125,38477,2487,11.0,2745
2014-01-01,"Vilas, WI",55125,38591,2475,11.0,2752
2015-01-01,"Vilas, WI",55125,38546,2499,11.0,2778
2016-01-01,"Vilas, WI",55125,38443,2513,11.0,2795
2017-01-01,"Vilas, WI",55125,38378,2505,11.0,2798
2018-01-01,"Vilas, WI",55125,38371,2489,11.0,2794
2019-01-01,"Vilas, WI",55125,38395,2478,11.0,2793
