YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Trinity, TX",48455,22513,2659,21.4,2369
1997-01-01,"Trinity, TX",48455,24087,2711,21.5,2361
1998-01-01,"Trinity, TX",48455,25508,2578,20.2,2497
1999-01-01,"Trinity, TX",48455,26450,2451,18.0,2390
2000-01-01,"Trinity, TX",48455,27807,2630,19.2,2361
2001-01-01,"Trinity, TX",48455,27157,2680,19.3,2314
2002-01-01,"Trinity, TX",48455,27490,2682,19.2,2397
2003-01-01,"Trinity, TX",48455,27978,2517,17.8,2308
2004-01-01,"Trinity, TX",48455,28757,2574,18.1,2292
2005-01-01,"Trinity, TX",48455,29975,2952,20.9,2256
2006-01-01,"Trinity, TX",48455,31548,2784,19.8,2183
2007-01-01,"Trinity, TX",48455,33064,2506,18.0,2215
2008-01-01,"Trinity, TX",48455,32925,2903,20.8,2224
2009-01-01,"Trinity, TX",48455,33081,2694,19.7,2280
2010-01-01,"Trinity, TX",48455,33061,2668,19.0,2256
2011-01-01,"Trinity, TX",48455,33146,2705,19.0,2243
2012-01-01,"Trinity, TX",48455,33311,2710,19.0,2235
2013-01-01,"Trinity, TX",48455,33488,2718,19.0,2230
2014-01-01,"Trinity, TX",48455,33657,2720,19.0,2227
2015-01-01,"Trinity, TX",48455,33806,2722,19.0,2225
2016-01-01,"Trinity, TX",48455,33936,2723,19.0,2223
2017-01-01,"Trinity, TX",48455,34046,2723,19.0,2221
2018-01-01,"Trinity, TX",48455,34141,2724,19.0,2220
2019-01-01,"Trinity, TX",48455,34222,2725,19.0,2219
