YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Delaware, OK",40041,24432,7242,21.7,5680
1997-01-01,"Delaware, OK",40041,25455,6642,19.3,6092
1998-01-01,"Delaware, OK",40041,27040,6366,18.1,6224
1999-01-01,"Delaware, OK",40041,27431,5882,15.9,6353
2000-01-01,"Delaware, OK",40041,28735,6460,17.2,6609
2001-01-01,"Delaware, OK",40041,28331,7186,19.0,6552
2002-01-01,"Delaware, OK",40041,28516,7184,18.6,6592
2003-01-01,"Delaware, OK",40041,29686,6581,16.9,6586
2004-01-01,"Delaware, OK",40041,30385,6197,15.9,6833
2005-01-01,"Delaware, OK",40041,31796,7348,19.1,6771
2006-01-01,"Delaware, OK",40041,32019,8315,21.0,6853
2007-01-01,"Delaware, OK",40041,33139,8074,20.2,6794
2008-01-01,"Delaware, OK",40041,36518,7953,19.9,6808
2009-01-01,"Delaware, OK",40041,34365,7582,18.9,6901
2010-01-01,"Delaware, OK",40041,34263,7831,19.0,6913
2011-01-01,"Delaware, OK",40041,34439,7956,19.0,6906
2012-01-01,"Delaware, OK",40041,34695,7946,19.0,6915
2013-01-01,"Delaware, OK",40041,34873,7937,19.0,6931
2014-01-01,"Delaware, OK",40041,34987,7965,19.0,6942
2015-01-01,"Delaware, OK",40041,35090,7999,19.0,6949
2016-01-01,"Delaware, OK",40041,35191,8020,19.0,6954
2017-01-01,"Delaware, OK",40041,35279,8034,19.0,6959
2018-01-01,"Delaware, OK",40041,35353,8048,19.0,6964
2019-01-01,"Delaware, OK",40041,35414,8060,19.0,6968
