YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Duplin, NC",37061,26715,8394,19.6,8106
1997-01-01,"Duplin, NC",37061,27384,7943,18.4,8303
1998-01-01,"Duplin, NC",37061,26980,8581,19.7,8408
1999-01-01,"Duplin, NC",37061,27639,9245,18.9,8459
2000-01-01,"Duplin, NC",37061,29157,9196,18.5,8507
2001-01-01,"Duplin, NC",37061,29359,9265,18.4,8619
2002-01-01,"Duplin, NC",37061,29649,9915,19.4,8606
2003-01-01,"Duplin, NC",37061,30657,9078,17.6,8710
2004-01-01,"Duplin, NC",37061,31893,9259,17.9,8873
2005-01-01,"Duplin, NC",37061,31248,11037,21.8,8989
2006-01-01,"Duplin, NC",37061,33500,10996,21.1,9018
2007-01-01,"Duplin, NC",37061,35040,10177,19.4,9029
2008-01-01,"Duplin, NC",37061,36682,10835,20.5,8911
2009-01-01,"Duplin, NC",37061,31026,12757,24.3,8967
2010-01-01,"Duplin, NC",37061,34118,10475,18.0,8971
2011-01-01,"Duplin, NC",37061,33548,11047,20.0,9010
2012-01-01,"Duplin, NC",37061,34053,11033,20.0,9028
2013-01-01,"Duplin, NC",37061,34185,11191,20.0,9042
2014-01-01,"Duplin, NC",37061,34344,11260,20.0,9052
2015-01-01,"Duplin, NC",37061,34441,11317,20.0,9061
2016-01-01,"Duplin, NC",37061,34523,11354,20.0,9068
2017-01-01,"Duplin, NC",37061,34589,11383,20.0,9074
2018-01-01,"Duplin, NC",37061,34646,11407,20.0,9079
2019-01-01,"Duplin, NC",37061,34696,11428,20.0,9084
