YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Angelina, TX",48005,29012,13198,17.6,15110
1997-01-01,"Angelina, TX",48005,30276,13190,17.3,15614
1998-01-01,"Angelina, TX",48005,31314,12758,16.7,15825
1999-01-01,"Angelina, TX",48005,32149,12632,16.2,15970
2000-01-01,"Angelina, TX",48005,34022,12668,16.3,15977
2001-01-01,"Angelina, TX",48005,33415,13131,16.9,16012
2002-01-01,"Angelina, TX",48005,33532,13385,17.0,16131
2003-01-01,"Angelina, TX",48005,34586,13647,17.3,16208
2004-01-01,"Angelina, TX",48005,35749,13709,17.3,16540
2005-01-01,"Angelina, TX",48005,37146,15622,19.9,16819
2006-01-01,"Angelina, TX",48005,39342,12290,15.4,17053
2007-01-01,"Angelina, TX",48005,37953,15497,19.3,17035
2008-01-01,"Angelina, TX",48005,37782,16158,20.1,17019
2009-01-01,"Angelina, TX",48005,38752,13793,17.0,17061
2010-01-01,"Angelina, TX",48005,38623,15356,19.0,17015
2011-01-01,"Angelina, TX",48005,39117,14887,18.0,17116
2012-01-01,"Angelina, TX",48005,39335,15030,18.0,17166
2013-01-01,"Angelina, TX",48005,39588,15050,18.0,17213
2014-01-01,"Angelina, TX",48005,39799,15115,18.0,17252
2015-01-01,"Angelina, TX",48005,39994,15165,18.0,17287
2016-01-01,"Angelina, TX",48005,40168,15214,18.0,17319
2017-01-01,"Angelina, TX",48005,40325,15257,18.0,17347
2018-01-01,"Angelina, TX",48005,40467,15296,18.0,17373
2019-01-01,"Angelina, TX",48005,40594,15332,18.0,17396
