YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ottawa, OK",40115,23046,6402,21.1,5821
1997-01-01,"Ottawa, OK",40115,25013,6020,19.7,5890
1998-01-01,"Ottawa, OK",40115,25782,6123,19.9,6141
1999-01-01,"Ottawa, OK",40115,27000,5313,16.4,6233
2000-01-01,"Ottawa, OK",40115,28135,5521,17.1,6356
2001-01-01,"Ottawa, OK",40115,27351,5726,18.0,6200
2002-01-01,"Ottawa, OK",40115,27288,5672,17.8,6265
2003-01-01,"Ottawa, OK",40115,28410,5267,16.5,6075
2004-01-01,"Ottawa, OK",40115,29948,4818,15.1,6149
2005-01-01,"Ottawa, OK",40115,29563,5978,18.9,6302
2006-01-01,"Ottawa, OK",40115,31316,5524,17.4,6358
2007-01-01,"Ottawa, OK",40115,33841,5031,16.1,6293
2008-01-01,"Ottawa, OK",40115,34873,6034,19.6,6152
2009-01-01,"Ottawa, OK",40115,33425,5709,18.7,6012
2010-01-01,"Ottawa, OK",40115,33258,5881,19.0,6016
2011-01-01,"Ottawa, OK",40115,33345,5961,19.0,5999
2012-01-01,"Ottawa, OK",40115,33388,5973,19.0,5981
2013-01-01,"Ottawa, OK",40115,33424,6006,19.0,5968
2014-01-01,"Ottawa, OK",40115,33451,6024,20.0,5958
2015-01-01,"Ottawa, OK",40115,33471,6042,20.0,5949
2016-01-01,"Ottawa, OK",40115,33486,6055,20.0,5942
2017-01-01,"Ottawa, OK",40115,33497,6066,20.0,5937
2018-01-01,"Ottawa, OK",40115,33505,6075,20.0,5932
2019-01-01,"Ottawa, OK",40115,33510,6082,20.0,5929
