YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Merrimack, NH",33013,39822,8016,6.5,17930
1997-01-01,"Merrimack, NH",33013,43679,9139,7.3,18556
1998-01-01,"Merrimack, NH",33013,45330,9355,7.4,20440
1999-01-01,"Merrimack, NH",33013,46295,8770,6.7,19050
2000-01-01,"Merrimack, NH",33013,48875,7758,5.8,19021
2001-01-01,"Merrimack, NH",33013,49065,8414,6.2,19109
2002-01-01,"Merrimack, NH",33013,50049,8800,6.3,21383
2003-01-01,"Merrimack, NH",33013,51446,8848,6.3,21289
2004-01-01,"Merrimack, NH",33013,51969,9018,6.3,21172
2005-01-01,"Merrimack, NH",33013,53654,9933,7.1,21137
2006-01-01,"Merrimack, NH",33013,55333,10538,7.5,20977
2007-01-01,"Merrimack, NH",33013,59437,11440,8.1,25108
2008-01-01,"Merrimack, NH",33013,64885,12073,8.6,24190
2009-01-01,"Merrimack, NH",33013,61439,10871,7.7,24361
2010-01-01,"Merrimack, NH",33013,60180,10284,7.0,22794
2011-01-01,"Merrimack, NH",33013,58838,10011,6.0,22817
2012-01-01,"Merrimack, NH",33013,58557,10014,6.0,22636
2013-01-01,"Merrimack, NH",33013,58805,10169,7.0,22873
2014-01-01,"Merrimack, NH",33013,59438,10365,7.0,23099
2015-01-01,"Merrimack, NH",33013,60113,10529,7.0,23343
2016-01-01,"Merrimack, NH",33013,60685,10634,7.0,23509
2017-01-01,"Merrimack, NH",33013,61081,10683,7.0,23613
2018-01-01,"Merrimack, NH",33013,61322,10694,7.0,23664
2019-01-01,"Merrimack, NH",33013,61457,10690,7.0,23687
