YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Le Flore, OK",40079,24395,11020,24.1,9487
1997-01-01,"Le Flore, OK",40079,26057,10026,21.7,9741
1998-01-01,"Le Flore, OK",40079,27139,9830,21.2,9610
1999-01-01,"Le Flore, OK",40079,27175,8536,18.2,9721
2000-01-01,"Le Flore, OK",40079,28107,8899,19.0,9842
2001-01-01,"Le Flore, OK",40079,27539,9316,19.7,9588
2002-01-01,"Le Flore, OK",40079,27284,9612,20.1,9550
2003-01-01,"Le Flore, OK",40079,28508,8951,18.7,9507
2004-01-01,"Le Flore, OK",40079,29270,8669,18.0,9596
2005-01-01,"Le Flore, OK",40079,30524,10885,22.8,9806
2006-01-01,"Le Flore, OK",40079,33770,9158,18.9,9879
2007-01-01,"Le Flore, OK",40079,33925,10320,21.5,9931
2008-01-01,"Le Flore, OK",40079,34394,10098,21.0,9980
2009-01-01,"Le Flore, OK",40079,35080,9876,20.5,10026
2010-01-01,"Le Flore, OK",40079,35411,10102,20.0,10054
2011-01-01,"Le Flore, OK",40079,35883,10132,21.0,10078
2012-01-01,"Le Flore, OK",40079,36259,10191,21.0,10109
2013-01-01,"Le Flore, OK",40079,36612,10227,21.0,10132
2014-01-01,"Le Flore, OK",40079,36909,10267,21.0,10155
2015-01-01,"Le Flore, OK",40079,37171,10298,21.0,10175
2016-01-01,"Le Flore, OK",40079,37394,10328,21.0,10192
2017-01-01,"Le Flore, OK",40079,37585,10352,21.0,10207
2018-01-01,"Le Flore, OK",40079,37746,10374,21.0,10220
2019-01-01,"Le Flore, OK",40079,37882,10392,21.0,10231
