YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kewaunee, WI",55061,34860,1189,6.0,3618
1997-01-01,"Kewaunee, WI",55061,37356,1373,6.8,3633
1998-01-01,"Kewaunee, WI",55061,40742,1263,6.3,3684
1999-01-01,"Kewaunee, WI",55061,43321,1100,5.4,3694
2000-01-01,"Kewaunee, WI",55061,45563,1143,5.7,3675
2001-01-01,"Kewaunee, WI",55061,45280,1174,5.8,3718
2002-01-01,"Kewaunee, WI",55061,45304,1176,5.8,3713
2003-01-01,"Kewaunee, WI",55061,45760,1149,5.6,3745
2004-01-01,"Kewaunee, WI",55061,47708,1492,7.2,3643
2005-01-01,"Kewaunee, WI",55061,49193,1306,6.4,3628
2006-01-01,"Kewaunee, WI",55061,51862,1306,6.3,3644
2007-01-01,"Kewaunee, WI",55061,53356,1482,7.3,3618
2008-01-01,"Kewaunee, WI",55061,54879,1582,7.8,3612
2009-01-01,"Kewaunee, WI",55061,53254,1544,7.7,3557
2010-01-01,"Kewaunee, WI",55061,53022,1544,7.0,3578
2011-01-01,"Kewaunee, WI",55061,52612,1519,7.0,3589
2012-01-01,"Kewaunee, WI",55061,52298,1499,7.0,3597
2013-01-01,"Kewaunee, WI",55061,52094,1486,7.0,3602
2014-01-01,"Kewaunee, WI",55061,51978,1477,7.0,3605
2015-01-01,"Kewaunee, WI",55061,51921,1471,7.0,3607
2016-01-01,"Kewaunee, WI",55061,51902,1468,7.0,3608
2017-01-01,"Kewaunee, WI",55061,51905,1466,7.0,3609
2018-01-01,"Kewaunee, WI",55061,51920,1465,7.0,3609
2019-01-01,"Kewaunee, WI",55061,51939,1465,7.0,3609
