YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wright, MO",29229,20597,4292,22.1,3843
1997-01-01,"Wright, MO",29229,22330,4043,20.5,4023
1998-01-01,"Wright, MO",29229,23641,3984,19.8,4053
1999-01-01,"Wright, MO",29229,24913,3556,19.9,4149
2000-01-01,"Wright, MO",29229,25869,3390,19.1,4036
2001-01-01,"Wright, MO",29229,24770,3534,19.7,3989
2002-01-01,"Wright, MO",29229,24727,3645,20.2,3852
2003-01-01,"Wright, MO",29229,25545,3370,18.7,3822
2004-01-01,"Wright, MO",29229,26554,3692,20.3,3584
2005-01-01,"Wright, MO",29229,26788,4327,24.1,3540
2006-01-01,"Wright, MO",29229,28179,4393,24.3,3513
2007-01-01,"Wright, MO",29229,28332,4455,24.8,3593
2008-01-01,"Wright, MO",29229,28561,4205,23.2,3572
2009-01-01,"Wright, MO",29229,27612,5181,29.4,3674
2010-01-01,"Wright, MO",29229,28212,4407,23.0,3823
2011-01-01,"Wright, MO",29229,28049,4279,24.0,3896
2012-01-01,"Wright, MO",29229,27843,3964,22.0,3898
2013-01-01,"Wright, MO",29229,27555,3884,22.0,3847
2014-01-01,"Wright, MO",29229,27384,3895,22.0,3775
2015-01-01,"Wright, MO",29229,27345,4005,22.0,3710
2016-01-01,"Wright, MO",29229,27432,4136,23.0,3671
2017-01-01,"Wright, MO",29229,27588,4247,23.0,3661
2018-01-01,"Wright, MO",29229,27751,4309,24.0,3674
2019-01-01,"Wright, MO",29229,27875,4318,24.0,3698
