YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Esmeralda, NV",32009,28409,148,12.4,130
1997-01-01,"Esmeralda, NV",32009,33366,176,15.2,124
1998-01-01,"Esmeralda, NV",32009,35309,162,14.8,123
1999-01-01,"Esmeralda, NV",32009,33440,120,12.5,114
2000-01-01,"Esmeralda, NV",32009,34592,113,12.1,114
2001-01-01,"Esmeralda, NV",32009,33572,106,12.1,105
2002-01-01,"Esmeralda, NV",32009,33923,115,13.6,107
2003-01-01,"Esmeralda, NV",32009,35487,97,11.8,89
2004-01-01,"Esmeralda, NV",32009,37283,96,12.4,69
2005-01-01,"Esmeralda, NV",32009,38527,119,15.3,66
2006-01-01,"Esmeralda, NV",32009,41996,115,14.7,86
2007-01-01,"Esmeralda, NV",32009,41828,103,15.0,68
2008-01-01,"Esmeralda, NV",32009,40299,96,14.3,77
2009-01-01,"Esmeralda, NV",32009,42526,88,14.2,67
2010-01-01,"Esmeralda, NV",32009,41833,75,13.0,60
2011-01-01,"Esmeralda, NV",32009,42135,72,13.0,55
2012-01-01,"Esmeralda, NV",32009,42574,71,13.0,52
2013-01-01,"Esmeralda, NV",32009,43070,70,13.0,50
2014-01-01,"Esmeralda, NV",32009,43457,69,14.0,48
2015-01-01,"Esmeralda, NV",32009,43752,66,14.0,46
2016-01-01,"Esmeralda, NV",32009,43999,64,14.0,45
2017-01-01,"Esmeralda, NV",32009,44231,62,14.0,43
2018-01-01,"Esmeralda, NV",32009,44455,61,14.0,41
2019-01-01,"Esmeralda, NV",32009,44669,59,14.0,40
