YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Buffalo, NE",31019,33556,4027,10.6,7097
1997-01-01,"Buffalo, NE",31019,36296,3960,10.3,7282
1998-01-01,"Buffalo, NE",31019,38025,4162,10.8,7377
1999-01-01,"Buffalo, NE",31019,37130,4077,10.2,7402
2000-01-01,"Buffalo, NE",31019,38620,3745,9.4,7307
2001-01-01,"Buffalo, NE",31019,37966,3888,9.6,7272
2002-01-01,"Buffalo, NE",31019,38279,4253,10.5,7358
2003-01-01,"Buffalo, NE",31019,39866,4249,10.4,7250
2004-01-01,"Buffalo, NE",31019,41036,4369,10.6,7167
2005-01-01,"Buffalo, NE",31019,41872,4754,11.7,7183
2006-01-01,"Buffalo, NE",31019,42331,5200,12.7,7217
2007-01-01,"Buffalo, NE",31019,46786,4460,10.6,7347
2008-01-01,"Buffalo, NE",31019,46316,5041,11.8,7400
2009-01-01,"Buffalo, NE",31019,45009,6773,15.8,7413
2010-01-01,"Buffalo, NE",31019,51385,6687,15.0,7336
2011-01-01,"Buffalo, NE",31019,55087,7327,16.0,7341
2012-01-01,"Buffalo, NE",31019,59312,8135,18.0,7356
2013-01-01,"Buffalo, NE",31019,64367,9109,19.0,7373
2014-01-01,"Buffalo, NE",31019,70448,10282,22.0,7392
2015-01-01,"Buffalo, NE",31019,77774,11695,24.0,7414
2016-01-01,"Buffalo, NE",31019,86600,13395,28.0,7440
2017-01-01,"Buffalo, NE",31019,97230,15443,32.0,7472
2018-01-01,"Buffalo, NE",31019,110029,17909,37.0,7511
2019-01-01,"Buffalo, NE",31019,125440,20878,42.0,7557
