YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Washita, OK",40149,22910,2581,22.2,2225
1997-01-01,"Washita, OK",40149,25395,2335,19.9,2215
1998-01-01,"Washita, OK",40149,26195,2199,19.0,2247
1999-01-01,"Washita, OK",40149,28230,1856,16.3,2231
2000-01-01,"Washita, OK",40149,30001,1742,15.5,2278
2001-01-01,"Washita, OK",40149,29880,1719,15.4,2267
2002-01-01,"Washita, OK",40149,29859,1776,16.0,2162
2003-01-01,"Washita, OK",40149,31427,1701,15.0,2130
2004-01-01,"Washita, OK",40149,32842,1546,13.7,2052
2005-01-01,"Washita, OK",40149,34341,1758,15.7,2015
2006-01-01,"Washita, OK",40149,36362,1830,16.2,2105
2007-01-01,"Washita, OK",40149,39151,1746,15.3,2156
2008-01-01,"Washita, OK",40149,41971,1702,14.9,2189
2009-01-01,"Washita, OK",40149,42910,1728,15.0,2209
2010-01-01,"Washita, OK",40149,44510,1696,14.0,2246
2011-01-01,"Washita, OK",40149,45908,1658,14.0,2282
2012-01-01,"Washita, OK",40149,47064,1617,14.0,2312
2013-01-01,"Washita, OK",40149,47993,1576,13.0,2336
2014-01-01,"Washita, OK",40149,48722,1538,13.0,2356
2015-01-01,"Washita, OK",40149,49282,1504,13.0,2370
2016-01-01,"Washita, OK",40149,49706,1475,12.0,2380
2017-01-01,"Washita, OK",40149,50026,1450,12.0,2386
2018-01-01,"Washita, OK",40149,50271,1430,12.0,2390
2019-01-01,"Washita, OK",40149,50465,1415,12.0,2392
