YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Montmorency, MI",26119,23765,1562,15.7,1193
1997-01-01,"Montmorency, MI",26119,25297,1514,15.1,1256
1998-01-01,"Montmorency, MI",26119,26382,1516,15.0,1242
1999-01-01,"Montmorency, MI",26119,29227,1336,13.0,1227
2000-01-01,"Montmorency, MI",26119,30805,1346,12.9,1206
2001-01-01,"Montmorency, MI",26119,29597,1303,12.5,1162
2002-01-01,"Montmorency, MI",26119,29573,1420,13.6,1119
2003-01-01,"Montmorency, MI",26119,30418,1286,12.3,1139
2004-01-01,"Montmorency, MI",26119,32055,1423,13.7,1053
2005-01-01,"Montmorency, MI",26119,32517,1565,15.2,1022
2006-01-01,"Montmorency, MI",26119,33971,1531,14.8,996
2007-01-01,"Montmorency, MI",26119,33620,1622,15.9,979
2008-01-01,"Montmorency, MI",26119,33425,1812,17.7,943
2009-01-01,"Montmorency, MI",26119,32809,1859,18.6,897
2010-01-01,"Montmorency, MI",26119,33249,2088,20.0,893
2011-01-01,"Montmorency, MI",26119,33077,2109,21.0,885
2012-01-01,"Montmorency, MI",26119,33193,2255,22.0,880
2013-01-01,"Montmorency, MI",26119,33022,2295,23.0,874
2014-01-01,"Montmorency, MI",26119,32998,2393,24.0,872
2015-01-01,"Montmorency, MI",26119,32837,2434,24.0,870
2016-01-01,"Montmorency, MI",26119,32752,2499,25.0,870
2017-01-01,"Montmorency, MI",26119,32603,2533,26.0,872
2018-01-01,"Montmorency, MI",26119,32496,2575,26.0,874
2019-01-01,"Montmorency, MI",26119,32362,2598,26.0,877
