YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Echols, GA",13101,26928,449,18.8,611
1997-01-01,"Echols, GA",13101,30080,480,20.0,659
1998-01-01,"Echols, GA",13101,30260,509,19.5,665
1999-01-01,"Echols, GA",13101,26485,665,17.7,676
2000-01-01,"Echols, GA",13101,26834,795,20.7,706
2001-01-01,"Echols, GA",13101,26432,871,22.9,708
2002-01-01,"Echols, GA",13101,26149,837,21.0,732
2003-01-01,"Echols, GA",13101,26424,791,19.3,734
2004-01-01,"Echols, GA",13101,26739,846,19.9,746
2005-01-01,"Echols, GA",13101,30853,1086,25.7,734
2006-01-01,"Echols, GA",13101,30393,1061,25.0,744
2007-01-01,"Echols, GA",13101,32430,1102,27.1,733
2008-01-01,"Echols, GA",13101,35925,1076,26.7,742
2009-01-01,"Echols, GA",13101,28491,1138,27.2,741
2010-01-01,"Echols, GA",13101,31677,1001,24.0,749
2011-01-01,"Echols, GA",13101,30282,1035,24.0,739
2012-01-01,"Echols, GA",13101,30283,1057,25.0,742
2013-01-01,"Echols, GA",13101,30584,1053,25.0,744
2014-01-01,"Echols, GA",13101,30552,1057,25.0,744
2015-01-01,"Echols, GA",13101,30563,1062,25.0,744
2016-01-01,"Echols, GA",13101,30605,1063,25.0,744
2017-01-01,"Echols, GA",13101,30622,1065,25.0,745
2018-01-01,"Echols, GA",13101,30635,1066,25.0,745
2019-01-01,"Echols, GA",13101,30647,1067,25.0,745
