YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hemphill, TX",48211,37093,281,7.7,809
1997-01-01,"Hemphill, TX",48211,42393,292,8.3,878
1998-01-01,"Hemphill, TX",48211,43228,300,8.7,877
1999-01-01,"Hemphill, TX",48211,38210,325,10.1,853
2000-01-01,"Hemphill, TX",48211,39483,313,9.8,824
2001-01-01,"Hemphill, TX",48211,39645,296,9.3,779
2002-01-01,"Hemphill, TX",48211,39499,291,9.1,774
2003-01-01,"Hemphill, TX",48211,42182,306,9.6,755
2004-01-01,"Hemphill, TX",48211,44236,252,7.7,682
2005-01-01,"Hemphill, TX",48211,43986,306,9.3,625
2006-01-01,"Hemphill, TX",48211,45850,284,8.7,688
2007-01-01,"Hemphill, TX",48211,52192,292,9.1,702
2008-01-01,"Hemphill, TX",48211,56489,290,8.7,718
2009-01-01,"Hemphill, TX",48211,60361,250,7.6,809
2010-01-01,"Hemphill, TX",48211,60366,289,8.0,773
2011-01-01,"Hemphill, TX",48211,61973,271,8.0,805
2012-01-01,"Hemphill, TX",48211,62455,279,8.0,800
2013-01-01,"Hemphill, TX",48211,63203,274,8.0,808
2014-01-01,"Hemphill, TX",48211,63674,276,8.0,807
2015-01-01,"Hemphill, TX",48211,64179,275,8.0,809
2016-01-01,"Hemphill, TX",48211,64608,275,8.0,809
2017-01-01,"Hemphill, TX",48211,65028,274,8.0,811
2018-01-01,"Hemphill, TX",48211,65414,274,8.0,812
2019-01-01,"Hemphill, TX",48211,65777,273,8.0,813
