YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Butler, PA",42019,37583,14433,8.7,25945
1997-01-01,"Butler, PA",42019,39390,14312,8.4,27074
1998-01-01,"Butler, PA",42019,41654,13844,8.1,27255
1999-01-01,"Butler, PA",42019,42465,13105,7.7,27542
2000-01-01,"Butler, PA",42019,44645,12078,7.0,27816
2001-01-01,"Butler, PA",42019,44036,12820,7.4,27658
2002-01-01,"Butler, PA",42019,45029,12820,7.3,27843
2003-01-01,"Butler, PA",42019,46340,14464,8.2,27722
2004-01-01,"Butler, PA",42019,47773,14862,8.3,27803
2005-01-01,"Butler, PA",42019,48354,14624,8.4,27778
2006-01-01,"Butler, PA",42019,52484,14651,8.3,27710
2007-01-01,"Butler, PA",42019,54023,15474,8.8,31589
2008-01-01,"Butler, PA",42019,57398,15574,8.8,29181
2009-01-01,"Butler, PA",42019,54803,15886,8.9,33159
2010-01-01,"Butler, PA",42019,58735,15595,8.0,27974
2011-01-01,"Butler, PA",42019,57684,16397,9.0,33667
2012-01-01,"Butler, PA",42019,61498,16122,9.0,28966
2013-01-01,"Butler, PA",42019,60728,16873,9.0,34183
2014-01-01,"Butler, PA",42019,64377,16654,9.0,29935
2015-01-01,"Butler, PA",42019,63850,17374,9.0,34728
2016-01-01,"Butler, PA",42019,67351,17209,9.0,30901
2017-01-01,"Butler, PA",42019,67051,17899,9.0,35313
2018-01-01,"Butler, PA",42019,70427,17783,9.0,31872
2019-01-01,"Butler, PA",42019,70343,18445,10.0,35939
