YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Dorchester, SC",45035,34798,11479,13.1,17627
1997-01-01,"Dorchester, SC",45035,36590,11511,13.1,17629
1998-01-01,"Dorchester, SC",45035,37822,10867,12.0,17771
1999-01-01,"Dorchester, SC",45035,39847,9903,10.4,18230
2000-01-01,"Dorchester, SC",45035,42756,9776,10.1,18977
2001-01-01,"Dorchester, SC",45035,42082,10834,10.9,19379
2002-01-01,"Dorchester, SC",45035,42886,11117,10.8,19242
2003-01-01,"Dorchester, SC",45035,44534,11809,11.2,19397
2004-01-01,"Dorchester, SC",45035,47124,13150,11.8,20673
2005-01-01,"Dorchester, SC",45035,49636,12315,11.2,21318
2006-01-01,"Dorchester, SC",45035,50485,11675,10.0,21660
2007-01-01,"Dorchester, SC",45035,53613,12982,10.7,22524
2008-01-01,"Dorchester, SC",45035,60254,12577,10.1,23519
2009-01-01,"Dorchester, SC",45035,52443,17027,13.3,24101
2010-01-01,"Dorchester, SC",45035,69240,12358,9.0,24717
2011-01-01,"Dorchester, SC",45035,50288,20087,14.0,25541
2012-01-01,"Dorchester, SC",45035,82981,10013,7.0,26013
2013-01-01,"Dorchester, SC",45035,40952,25786,18.0,26992
2014-01-01,"Dorchester, SC",45035,107101,4211,2.0,27253
2015-01-01,"Dorchester, SC",45035,16764,36720,25.0,28574
2016-01-01,"Dorchester, SC",45035,152940,-9004,-6.0,28381
2017-01-01,"Dorchester, SC",45035,-38610,58506,40.0,30400
2018-01-01,"Dorchester, SC",45035,244151,-37826,-27.0,29239
2019-01-01,"Dorchester, SC",45035,-159403,102957,70.0,32699
