YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Uintah, UT",49047,32022,3856,15.3,6814
1997-01-01,"Uintah, UT",49047,32706,4505,17.4,6699
1998-01-01,"Uintah, UT",49047,33711,4465,17.0,6644
1999-01-01,"Uintah, UT",49047,33618,3565,14.3,6445
2000-01-01,"Uintah, UT",49047,36334,3526,13.9,6472
2001-01-01,"Uintah, UT",49047,36313,3364,13.0,6233
2002-01-01,"Uintah, UT",49047,36958,3230,12.4,6014
2003-01-01,"Uintah, UT",49047,39069,3269,12.4,5983
2004-01-01,"Uintah, UT",49047,42775,3403,12.7,5651
2005-01-01,"Uintah, UT",49047,42836,3564,13.4,5712
2006-01-01,"Uintah, UT",49047,48139,3372,12.2,5604
2007-01-01,"Uintah, UT",49047,56265,3101,10.8,5830
2008-01-01,"Uintah, UT",49047,57769,2977,10.1,6473
2009-01-01,"Uintah, UT",49047,58312,3139,10.1,6411
2010-01-01,"Uintah, UT",49047,57615,2938,9.0,6260
2011-01-01,"Uintah, UT",49047,57232,2792,8.0,6047
2012-01-01,"Uintah, UT",49047,57596,2669,8.0,5833
2013-01-01,"Uintah, UT",49047,58845,2566,8.0,5671
2014-01-01,"Uintah, UT",49047,60815,2483,7.0,5583
2015-01-01,"Uintah, UT",49047,63166,2414,7.0,5561
2016-01-01,"Uintah, UT",49047,65540,2351,6.0,5583
2017-01-01,"Uintah, UT",49047,67676,2287,6.0,5615
2018-01-01,"Uintah, UT",49047,69460,2219,5.0,5635
2019-01-01,"Uintah, UT",49047,70918,2144,5.0,5629
