YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,COLORADO,8000,37235,392938,10.4,625062
1997-01-01,COLORADO,8000,40853,403410,10.2,656279
1998-01-01,COLORADO,8000,43402,400813,9.9,673438
1999-01-01,COLORADO,8000,45557,375202,8.9,687167
2000-01-01,COLORADO,8000,47505,384830,8.9,699135
2001-01-01,COLORADO,8000,48483,381718,8.7,708109
2002-01-01,COLORADO,8000,48060,426822,9.5,724508
2003-01-01,COLORADO,8000,49248,451548,10.0,742145
2004-01-01,COLORADO,8000,50105,466804,10.2,756912
2005-01-01,COLORADO,8000,50841,497763,10.9,765976
2006-01-01,COLORADO,8000,52265,539332,11.6,779826
2007-01-01,COLORADO,8000,55517,548520,11.5,793569
2008-01-01,COLORADO,8000,57184,540845,11.2,801867
2009-01-01,COLORADO,8000,55735,618676,12.6,818443
2010-01-01,COLORADO,8000,59137,642293,13.0,843107
2011-01-01,COLORADO,8000,60542,675267,13.0,856897
2012-01-01,COLORADO,8000,62630,707038,14.0,875678
2013-01-01,COLORADO,8000,64560,741291,14.0,894219
2014-01-01,COLORADO,8000,66614,777053,15.0,914075
2015-01-01,COLORADO,8000,68718,814747,15.0,934726
2016-01-01,COLORADO,8000,70911,854320,16.0,956353
2017-01-01,COLORADO,8000,73194,895861,16.0,978946
2018-01-01,COLORADO,8000,75578,939419,17.0,1002567
2019-01-01,COLORADO,8000,78071,985067,18.0,1027267
