YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Starke, IN",18149,28097,3211,13.7,4421
1997-01-01,"Starke, IN",18149,29349,3337,13.9,4483
1998-01-01,"Starke, IN",18149,30738,3355,14.1,4566
1999-01-01,"Starke, IN",18149,34619,2737,11.7,4566
2000-01-01,"Starke, IN",18149,37130,2583,11.4,4463
2001-01-01,"Starke, IN",18149,36105,2652,11.6,4474
2002-01-01,"Starke, IN",18149,36016,2685,11.7,4406
2003-01-01,"Starke, IN",18149,36828,2662,11.7,4406
2004-01-01,"Starke, IN",18149,38913,2887,12.7,4227
2005-01-01,"Starke, IN",18149,39745,3269,14.5,4186
2006-01-01,"Starke, IN",18149,40511,3173,14.0,4179
2007-01-01,"Starke, IN",18149,40838,3365,14.6,4219
2008-01-01,"Starke, IN",18149,40950,3580,15.4,4202
2009-01-01,"Starke, IN",18149,40369,3192,13.8,4093
2010-01-01,"Starke, IN",18149,39611,3812,16.0,4073
2011-01-01,"Starke, IN",18149,39827,3788,16.0,4104
2012-01-01,"Starke, IN",18149,39984,3809,16.0,4107
2013-01-01,"Starke, IN",18149,40185,3785,16.0,4108
2014-01-01,"Starke, IN",18149,40345,3774,16.0,4104
2015-01-01,"Starke, IN",18149,40471,3770,16.0,4100
2016-01-01,"Starke, IN",18149,40565,3774,16.0,4095
2017-01-01,"Starke, IN",18149,40636,3783,16.0,4090
2018-01-01,"Starke, IN",18149,40690,3793,16.0,4086
2019-01-01,"Starke, IN",18149,40732,3804,16.0,4082
