YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Guilford, NC",37081,36995,43551,11.7,54451
1997-01-01,"Guilford, NC",37081,39721,42953,11.2,57211
1998-01-01,"Guilford, NC",37081,41315,44079,11.4,58736
1999-01-01,"Guilford, NC",37081,41242,45156,11.0,59903
2000-01-01,"Guilford, NC",37081,42853,43522,10.4,61250
2001-01-01,"Guilford, NC",37081,41726,47005,11.2,62939
2002-01-01,"Guilford, NC",37081,41141,54354,12.8,64311
2003-01-01,"Guilford, NC",37081,41592,61171,14.3,65961
2004-01-01,"Guilford, NC",37081,42545,63822,14.7,68285
2005-01-01,"Guilford, NC",37081,42539,63653,14.9,69688
2006-01-01,"Guilford, NC",37081,44488,65032,14.8,70391
2007-01-01,"Guilford, NC",37081,46510,69916,15.5,73090
2008-01-01,"Guilford, NC",37081,47836,62528,13.6,73664
2009-01-01,"Guilford, NC",37081,44386,79412,17.1,74627
2010-01-01,"Guilford, NC",37081,46471,73890,16.0,77248
2011-01-01,"Guilford, NC",37081,46251,81759,17.0,78062
2012-01-01,"Guilford, NC",37081,47592,80800,17.0,79739
2013-01-01,"Guilford, NC",37081,47897,84210,17.0,80813
2014-01-01,"Guilford, NC",37081,48485,85360,18.0,82147
2015-01-01,"Guilford, NC",37081,48733,88088,18.0,83307
2016-01-01,"Guilford, NC",37081,49133,90113,18.0,84544
2017-01-01,"Guilford, NC",37081,49493,92482,19.0,85712
2018-01-01,"Guilford, NC",37081,49923,94500,19.0,86880
2019-01-01,"Guilford, NC",37081,50327,96550,20.0,88003
